01-18-2024T10:57:00.000Z,42768.78000000,42776.00000000,42767.17000000,42772.87000000,23.49290000
01-18-2024T11:00:00.000Z,42772.86000000,42824.20000000,42772.86000000,42798.01000000,106.25664000
01-18-2024T11:03:00.000Z,42798.01000000,42821.10000000,42798.00000000,42814.47000000,45.79284000
01-18-2024T11:06:00.000Z,42814.48000000,42835.97000000,42811.66000000,42835.78000000,35.94582000
01-18-2024T11:09:00.000Z,42835.78000000,42849.52000000,42830.26000000,42848.14000000,41.59384000
01-18-2024T11:12:00.000Z,42848.14000000,42860.62000000,42842.50000000,42855.25000000,41.39092000
01-18-2024T11:15:00.000Z,42855.24000000,42860.17000000,42837.05000000,42837.45000000,43.06295000
01-18-2024T11:18:00.000Z,42837.45000000,42873.25000000,42837.45000000,42857.10000000,62.42122000
01-18-2024T11:21:00.000Z,42857.11000000,42861.41000000,42801.10000000,42811.69000000,65.81857000
01-18-2024T11:24:00.000Z,42811.69000000,42849.00000000,42811.68000000,42845.05000000,34.38373000
01-18-2024T11:27:00.000Z,42845.04000000,42845.05000000,42796.61000000,42801.99000000,38.86053000
01-18-2024T11:30:00.000Z,42802.00000000,42802.00000000,42771.36000000,42776.58000000,39.34148000
01-18-2024T11:33:00.000Z,42776.59000000,42786.03000000,42764.28000000,42764.29000000,35.00166000
01-18-2024T11:36:00.000Z,42764.29000000,42800.00000000,42759.13000000,42797.58000000,22.95463000
01-18-2024T11:39:00.000Z,42797.58000000,42818.69000000,42790.94000000,42818.69000000,27.07282000
01-18-2024T11:42:00.000Z,42818.69000000,42818.69000000,42785.29000000,42789.05000000,22.68871000
01-18-2024T11:45:00.000Z,42789.05000000,42806.52000000,42781.10000000,42781.10000000,41.83518000
01-18-2024T11:48:00.000Z,42781.10000000,42790.02000000,42768.02000000,42790.02000000,28.47174000
01-18-2024T11:51:00.000Z,42790.02000000,42809.99000000,42790.01000000,42809.98000000,15.89261000
01-18-2024T11:54:00.000Z,42809.99000000,42827.67000000,42809.98000000,42814.98000000,27.37413000
01-18-2024T11:57:00.000Z,42814.98000000,42824.94000000,42791.99000000,42807.05000000,41.11202000
01-18-2024T12:00:00.000Z,42807.04000000,42894.11000000,42804.00000000,42888.14000000,62.74691000
01-18-2024T12:03:00.000Z,42888.15000000,42888.15000000,42838.02000000,42838.02000000,46.43504000
01-18-2024T12:06:00.000Z,42838.03000000,42919.42000000,42838.02000000,42916.75000000,65.49137000
01-18-2024T12:09:00.000Z,42916.75000000,42916.76000000,42859.57000000,42879.23000000,66.39297000
01-18-2024T12:12:00.000Z,42879.23000000,42908.75000000,42878.42000000,42908.74000000,54.08907000
01-18-2024T12:15:00.000Z,42908.74000000,42922.00000000,42874.17000000,42878.50000000,92.10883000
01-18-2024T12:18:00.000Z,42878.50000000,42892.97000000,42847.37000000,42875.45000000,118.47983000
01-18-2024T12:21:00.000Z,42875.44000000,42887.00000000,42858.01000000,42878.00000000,56.69622000
01-18-2024T12:24:00.000Z,42877.99000000,42878.00000000,42830.01000000,42872.43000000,82.86090000
01-18-2024T12:27:00.000Z,42872.42000000,42882.40000000,42870.00000000,42880.27000000,40.29504000
01-18-2024T12:30:00.000Z,42880.26000000,42913.52000000,42844.87000000,42892.12000000,166.91081000
01-18-2024T12:33:00.000Z,42892.12000000,42915.53000000,42892.12000000,42915.52000000,41.02882000
01-18-2024T12:36:00.000Z,42915.52000000,42916.58000000,42888.55000000,42902.72000000,68.65323000
01-18-2024T12:39:00.000Z,42902.72000000,42918.90000000,42902.72000000,42915.28000000,38.59032000
01-18-2024T12:42:00.000Z,42915.29000000,42915.29000000,42871.10000000,42871.10000000,41.90515000
01-18-2024T12:45:00.000Z,42871.10000000,42900.00000000,42871.10000000,42891.09000000,44.46655000
01-18-2024T12:48:00.000Z,42891.09000000,42908.20000000,42891.09000000,42908.19000000,34.48405000
01-18-2024T12:51:00.000Z,42908.20000000,42915.67000000,42883.27000000,42883.28000000,43.99023000
01-18-2024T12:54:00.000Z,42883.28000000,42899.80000000,42883.27000000,42894.21000000,26.95312000
01-18-2024T12:57:00.000Z,42894.22000000,42915.33000000,42891.16000000,42915.33000000,35.66829000
01-18-2024T13:00:00.000Z,42915.32000000,42930.00000000,42910.34000000,42927.29000000,31.26657000
01-18-2024T13:03:00.000Z,42927.28000000,42927.29000000,42903.07000000,42903.07000000,36.08861000
01-18-2024T13:06:00.000Z,42903.08000000,42907.31000000,42885.85000000,42894.00000000,46.63578000
01-18-2024T13:09:00.000Z,42893.99000000,42894.00000000,42852.63000000,42852.64000000,42.08304000
01-18-2024T13:12:00.000Z,42852.64000000,42870.51000000,42843.74000000,42867.34000000,41.94555000
01-18-2024T13:15:00.000Z,42867.35000000,42870.27000000,42845.55000000,42846.69000000,47.92055000
