11-19-2024T06:09:00.000Z,91074.12000000,91090.91000000,91016.00000000,91020.00000000,32.80619000
11-19-2024T06:12:00.000Z,91020.00000000,91020.00000000,90861.07000000,90888.00000000,29.42094000
11-19-2024T06:15:00.000Z,90888.00000000,91000.00000000,90868.66000000,90973.64000000,44.83782000
11-19-2024T06:18:00.000Z,90973.63000000,91060.61000000,90929.57000000,91060.61000000,21.60699000
11-19-2024T06:21:00.000Z,91060.60000000,91133.34000000,90994.14000000,90994.14000000,18.36956000
11-19-2024T06:24:00.000Z,90994.14000000,91012.00000000,90960.76000000,90997.59000000,18.91569000
11-19-2024T06:27:00.000Z,90997.58000000,91000.00000000,90928.00000000,90979.00000000,20.22119000
11-19-2024T06:30:00.000Z,90979.00000000,91020.71000000,90941.57000000,90941.57000000,14.45925000
11-19-2024T06:33:00.000Z,90941.58000000,90971.50000000,90938.24000000,90948.71000000,18.98414000
11-19-2024T06:36:00.000Z,90948.72000000,90996.00000000,90700.00000000,90720.15000000,53.82980000
11-19-2024T06:39:00.000Z,90720.15000000,90936.00000000,90711.90000000,90909.10000000,23.01411000
11-19-2024T06:42:00.000Z,90909.09000000,91012.00000000,90880.56000000,91007.99000000,23.64941000
11-19-2024T06:45:00.000Z,91008.00000000,91038.10000000,90820.00000000,90820.00000000,24.16688000
11-19-2024T06:48:00.000Z,90820.01000000,90932.00000000,90782.00000000,90782.00000000,50.15971000
11-19-2024T06:51:00.000Z,90782.00000000,90828.00000000,90616.00000000,90780.00000000,78.02160000
11-19-2024T06:54:00.000Z,90779.99000000,90857.09000000,90779.61000000,90828.00000000,25.36184000
11-19-2024T06:57:00.000Z,90828.00000000,90828.01000000,90684.79000000,90714.26000000,26.12302000
11-19-2024T07:00:00.000Z,90714.27000000,90840.00000000,90702.73000000,90820.18000000,37.51654000
11-19-2024T07:03:00.000Z,90820.18000000,90983.05000000,90813.06000000,90959.61000000,42.60187000
11-19-2024T07:06:00.000Z,90959.61000000,90959.62000000,90928.24000000,90939.53000000,14.70320000
11-19-2024T07:09:00.000Z,90939.54000000,90956.00000000,90920.27000000,90920.27000000,21.97195000
11-19-2024T07:12:00.000Z,90920.28000000,90969.70000000,90906.97000000,90936.14000000,22.16086000
11-19-2024T07:15:00.000Z,90936.15000000,91140.00000000,90936.00000000,91135.99000000,67.64432000
11-19-2024T07:18:00.000Z,91136.00000000,91215.28000000,91075.87000000,91166.17000000,64.54903000
11-19-2024T07:21:00.000Z,91166.18000000,91176.00000000,91129.00000000,91176.00000000,79.25337000
11-19-2024T07:24:00.000Z,91175.99000000,91243.63000000,91122.00000000,91213.17000000,70.88980000
11-19-2024T07:27:00.000Z,91213.17000000,91213.17000000,91142.85000000,91142.85000000,32.56698000
11-19-2024T07:30:00.000Z,91142.86000000,91168.00000000,90967.81000000,91030.30000000,93.62126000
11-19-2024T07:33:00.000Z,91030.31000000,91121.22000000,91027.97000000,91105.05000000,89.23216000
11-19-2024T07:36:00.000Z,91105.06000000,91129.94000000,91088.00000000,91129.94000000,28.73934000
11-19-2024T07:39:00.000Z,91129.94000000,91172.70000000,91076.47000000,91172.69000000,41.29947000
11-19-2024T07:42:00.000Z,91172.69000000,91268.90000000,91172.69000000,91260.12000000,46.58476000
11-19-2024T07:45:00.000Z,91260.12000000,91260.12000000,91185.50000000,91234.61000000,28.10279000
11-19-2024T07:48:00.000Z,91234.62000000,91234.62000000,91172.27000000,91230.47000000,29.58121000
11-19-2024T07:51:00.000Z,91230.47000000,91271.65000000,91202.00000000,91202.00000000,34.66683000
11-19-2024T07:54:00.000Z,91202.01000000,91216.30000000,91122.00000000,91195.99000000,29.03752000
11-19-2024T07:57:00.000Z,91196.00000000,91252.60000000,91186.36000000,91236.00000000,20.74439000
11-19-2024T08:00:00.000Z,91236.00000000,91279.83000000,91193.13000000,91245.99000000,50.65352000
11-19-2024T08:03:00.000Z,91245.99000000,91265.04000000,91216.20000000,91216.20000000,23.30836000
11-19-2024T08:06:00.000Z,91216.21000000,91242.44000000,91178.39000000,91223.98000000,37.54146000
11-19-2024T08:09:00.000Z,91223.99000000,91300.00000000,91217.39000000,91217.39000000,37.53991000
11-19-2024T08:12:00.000Z,91217.40000000,91290.50000000,91217.39000000,91288.00000000,25.30829000
11-19-2024T08:15:00.000Z,91287.99000000,91288.00000000,91163.90000000,91237.24000000,41.63639000
11-19-2024T08:18:00.000Z,91237.24000000,91267.99000000,91182.00000000,91252.02000000,60.74367000
11-19-2024T08:21:00.000Z,91252.02000000,91439.28000000,91252.01000000,91356.00000000,52.43800000
11-19-2024T08:24:00.000Z,91356.00000000,91529.00000000,91356.00000000,91470.01000000,205.42445000
11-19-2024T08:27:00.000Z,91470.01000000,91470.01000000,91288.72000000,91349.96000000,40.06585000
11-19-2024T08:30:00.000Z,91349.96000000,91349.97000000,91272.72000000,91315.56000000,19.03014000
11-19-2024T08:33:00.000Z,91315.56000000,91382.61000000,91302.11000000,91382.60000000,20.00747000
11-19-2024T08:36:00.000Z,91382.61000000,91428.56000000,91382.60000000,91428.56000000,44.57602000
11-19-2024T08:39:00.000Z,91428.56000000,91428.57000000,91285.02000000,91285.35000000,26.69169000
11-19-2024T08:42:00.000Z,91285.35000000,91345.50000000,91244.60000000,91345.50000000,18.83144000
11-19-2024T08:45:00.000Z,91345.49000000,91427.47000000,91345.49000000,91427.46000000,23.84476000
11-19-2024T08:48:00.000Z,91427.46000000,91487.86000000,91420.00000000,91450.98000000,39.49755000
11-19-2024T08:51:00.000Z,91450.99000000,91479.38000000,91416.01000000,91460.00000000,25.24692000
11-19-2024T08:54:00.000Z,91460.00000000,91460.01000000,91391.30000000,91441.99000000,24.04546000
11-19-2024T08:57:00.000Z,91441.99000000,91454.55000000,91408.40000000,91428.00000000,18.61799000
11-19-2024T09:00:00.000Z,91428.00000000,91475.49000000,91404.00000000,91420.00000000,24.16861000
11-19-2024T09:03:00.000Z,91420.00000000,91430.07000000,91331.98000000,91331.99000000,23.37571000
11-19-2024T09:06:00.000Z,91331.99000000,91340.00000000,91248.01000000,91248.02000000,58.34027000
11-19-2024T09:09:00.000Z,91248.02000000,91329.52000000,91248.02000000,91329.52000000,15.60704000
11-19-2024T09:12:00.000Z,91329.51000000,91332.70000000,91276.00000000,91294.01000000,28.13529000
11-19-2024T09:15:00.000Z,91294.01000000,91363.63000000,91284.01000000,91318.25000000,58.28371000
11-19-2024T09:18:00.000Z,91318.26000000,91419.05000000,91271.69000000,91419.05000000,107.97874000
11-19-2024T09:21:00.000Z,91419.04000000,91528.99000000,91419.04000000,91503.41000000,48.34893000
11-19-2024T09:24:00.000Z,91503.42000000,91546.76000000,91457.78000000,91528.15000000,49.00325000
11-19-2024T09:27:00.000Z,91528.15000000,91708.94000000,91528.14000000,91628.74000000,148.72214000
11-19-2024T09:30:00.000Z,91628.74000000,91729.99000000,91625.65000000,91707.66000000,83.08418000
11-19-2024T09:33:00.000Z,91707.66000000,91799.98000000,91662.70000000,91796.00000000,79.14144000
11-19-2024T09:36:00.000Z,91795.99000000,91816.28000000,91677.83000000,91684.00000000,68.79011000
